,name,amenity,lat,lon
5998,,vending_machine,49.0581539,-122.3761023
6004,,vending_machine,49.3303769,-122.9500529
6005,Waves Coffee House,cafe,49.1242112,-123.182955
6008,JJ Bean,cafe,49.2846897,-123.0652949
6019,,vending_machine,49.2421002,-123.1134996
6024,Subway,fast_food,49.1353879,-123.0647334
6025,Starbucks,cafe,49.3254284,-123.1367676
6028,Orange Julius,juice_bar,49.3249053,-123.1368945
6053,,vending_machine,49.2750811,-123.1396933
6057,Harvest Community Foods,cafe,49.2777456,-123.0980833
6059,Terra Breads,cafe,49.2714358,-123.1068353
6065,One20 Public House,pub,49.1495495,-122.8908817
6071,Domino's Pizza,fast_food,49.1763937,-122.8887016
6072,Subway,fast_food,49.1763072,-122.8886974
6074,Dairy Queen,fast_food,49.1685645,-122.8009642
6075,Pallet Coffee Roasters,cafe,49.2817332,-123.0638566
6076,platform 7 Coffee,cafe,49.281298,-123.0574622
6087,Railtown Café,cafe,49.2850466,-123.0954451
6090,Ed’s Daily,cafe,49.2828397,-123.089684
6094,Tim Hortons,cafe,49.2860889,-123.1163367
6095,Blackbird,pub,49.2851463,-123.1184912
6113,Storm Crow Tavern,bar,49.2728332,-123.069737
6117,Take Five,cafe,49.2768852,-123.0754328
6128,Saucy Momma's Pizzeria,fast_food,49.0504185,-122.2872244
6147,Hearthstone Tap & Forno,pub,49.3234334,-123.1024615
6149,Sneakers Sports Lounge,bar,49.0470506,-122.2691498
6152,Red Accordion,pub,49.2902748,-123.1317492
6154,Donair Dude,fast_food,49.2822367,-123.1092038
6155,Tim Hortons,cafe,49.2832205,-123.1155257
6156,Starbucks,cafe,49.2829884,-123.1156531
6181,Subway,fast_food,49.2766649,-123.1272005
6182,The Morrissey,bar,49.2768995,-123.1268568
6185,Subway,fast_food,49.2823756,-123.1084859
6199,Moose's Down Under,pub,49.2855675,-123.1165611
6202,Yummy Pizza,fast_food,49.2813411,-123.1329394
6203,The Capital,bar,49.2814237,-123.1330616
6204,Los Amigos Taqueria,fast_food,49.2806117,-123.1318361
6205,Megabite Pizza,fast_food,49.2805693,-123.1317681
6206,Vista Digital,internet_cafe,49.2804768,-123.1316113
6207,Donair Dude,fast_food,49.2813671,-123.1329957
6210,,vending_machine,49.0530742,-122.3540724
6221,,vending_machine,49.068843,-122.3370065
6241,Portland Craft,bar,49.2506841,-123.1012022
6244,Tim Hortons,cafe,49.111784,-122.6767069
6248,,vending_machine,49.0909818,-123.0825412
6249,Cafe MOA,cafe,49.2697898,-123.2587258
6252,Off the tracks bar & bistro,pub,49.2702595,-123.1340523
6295,Milano Cafe,cafe,49.2637188,-123.1087031
6307,Murrayville Town Pub,bar,49.0902621,-122.6124961
6309,The Lamplighter Public House,pub,49.2837114,-123.106243
6311,Starbucks,cafe,49.2207628,-122.5948477
6346,Porto Café,cafe,49.2656312,-123.1150585
6360,,vending_machine,49.211139,-122.5096956
6367,Boson Coffee,cafe,49.1937586,-123.1228348
6373,Starbucks,cafe,49.2485436,-123.1266354
6380,Boaguette Vietnamese Bistro,fast_food,49.287377,-123.1414211
6418,KFC,fast_food,49.27789,-122.7952302
6419,Ravens Bar & Grill,bar,49.0224343,-122.3809138
6420,Ravens Bar & Bistro,bar,49.0224608,-122.3805333
6426,Starbucks,cafe,49.2795168,-122.828018
6434,The Only Cafe,cafe,49.2681226,-123.1656481
6436,JJ Bean,cafe,49.2792208,-122.828577
6437,Panago,fast_food,49.2790389,-122.8285085
6438,Booster Juice,fast_food,49.2792178,-122.8288779
6441,Twin Sails Brewery,pub,49.278541,-122.8484018
6447,Lions Pub,pub,49.2869412,-123.1148363
6452,Ovaltine Cafe,cafe,49.2814941,-123.0984116
6458,Browns Socialhouse,pub,49.2248844,-122.8926368
6463,Bubble Tea House,cafe,49.3278312,-123.0724238
6465,Panago,fast_food,49.326995,-123.0724441
6470,Rosemary Rocksalt Bagelry,fast_food,49.1319712,-123.0926675
6485,SuperBite Pizza,fast_food,49.0610738,-122.3794809
6488,JJ Bean,cafe,49.2865106,-123.1258963
6493,Breka Bakery & Café,cafe,49.285665,-123.1272801
6495,Cafe Rico,cafe,49.2868188,-123.1285213
6497,Tim Hortons,cafe,49.2870412,-123.1283167
6503,Kino Cafe Flamenco Tapas Bar,bar,49.2543533,-123.1149873
6508,Biercraft,pub,49.2558057,-123.1153793
6540,Wildeye Tasting Room,pub,49.3056675,-123.0347732
6545,Austin Fish and Chips,fast_food,49.2493067,-122.8610589
6548,Starbucks,cafe,49.0579402,-122.8018068
6554,Britannia Steveston,pub,49.1242908,-123.1839261
6555,Four Winds Tasting Room,bar,49.1362084,-123.0271058
6556,Trading Post Brewery and Tasting Room,bar,49.1185688,-122.6651089
6557,Five Roads Brewing,bar,49.1162645,-122.6634679
6559,Ravens Tasting Room,bar,49.0474734,-122.360602
6561,D-Plus Pizza,fast_food,49.1342658,-122.6905034
6564,Field House Tasting Room,bar,49.0429142,-122.2816142
6565,East Van Roasters,cafe,49.282101,-123.1045134
6578,The Rix,cafe,49.2512791,-123.0006723
6579,,cafe,49.2496554,-123.0013413
6586,Starbucks,cafe,49.2885656,-123.1177149
6591,,fast_food,49.303076,-123.1557257
6595,Blenz Coffee,cafe,49.2810287,-123.118654
6601,Chopped Leaf,fast_food,49.0498247,-122.3233458
6604,Leaf Tea Lounge,cafe,49.0314788,-122.8008488
6605,Sawbuck's Neighbourhood Pub,pub,49.0316321,-122.8008429
6608,Little Caesars,fast_food,49.1167896,-122.6795827
6609,Subway,fast_food,49.1154625,-122.6795039
6618,Xing Fu Tang,cafe,49.238699,-123.0509163
6651,Tim Hortons,cafe,49.2593387,-123.0445903
6654,Qoola,fast_food,49.1780908,-123.1222617
6656,Spanish Banks West Concession,fast_food,49.2775024,-123.2227417
6657,A&W,fast_food,49.2684742,-123.1859648
6658,Breka Bakery & Café,cafe,49.2684823,-123.1867573
6665,Nusa Coffee,cafe,49.2682531,-123.1677783
6668,La Glace,ice_cream,49.2579705,-123.1679754
6675,Starbucks,cafe,49.2464996,-123.1854116
6683,Amato Gelato & Cafè,cafe,49.2700562,-123.1030385
6689,YiFang Taiwan Fruit Tea,cafe,49.187643,-123.1303973
6719,Starbucks,cafe,49.2796237,-122.9210213
6720,Tim Hortons,cafe,49.2799293,-122.9212052
6723,Trading Post Eatery,pub,49.1686753,-122.5799329
6724,Wendy's,fast_food,49.2598943,-122.757027
6725,Wendy's,fast_food,49.2469453,-122.7499988
6744,COCO Fresh Tea & Juice,cafe,49.2345507,-123.0362568
6776,Aldergrove Cafe,cafe,49.0583589,-122.4601985
6783,Tim Hortons,cafe,49.0601698,-122.4932153
6784,Bubble Waffle Cafe,fast_food,49.1330239,-123.0963394
6917,Subway,fast_food,49.2785018,-123.1156293
6918,Russet Shack,fast_food,49.2785979,-123.1158033
6919,Jenjudan,cafe,49.2786375,-123.115902
6921,Barcelos Flame Grilled Chicken,fast_food,49.0548679,-122.371284
6923,Tim Hortons,cafe,49.1989622,-122.7772807
6925,Jack's Public House,pub,49.1679153,-122.8008127
6926,KFC,fast_food,49.1673671,-122.8007973
6927,Al & Jan's Fish & Chips,fast_food,49.1672409,-122.7995072
6931,Subway,fast_food,49.3131411,-123.0768211
6935,HAVE cafe,cafe,49.2829888,-123.0959146
6950,Quiznos,fast_food,49.1046782,-122.7980848
6980,YiFang Taiwan Fruit Tea,cafe,49.2497907,-123.1151843
6981,Tim Hortons,cafe,49.2329446,-123.0653099
7062,Meet Fresh Robson,cafe,49.286296899999996,-123.1277327
7086,Triple O's,fast_food,49.1923674,-122.8892801
7100,Fatburger,fast_food,49.2668062,-123.0043359
7133,7Days Coffee,cafe,49.276166,-123.1157038
7146,Booster Juice,fast_food,49.0412463,-122.2207816
7147,Taco Del Mar,fast_food,49.0406919,-122.2201781
7148,Subway,fast_food,49.0406901,-122.2200785
7149,A&W,fast_food,49.0406942,-122.2197402
7150,Donair Affair,fast_food,49.0412182,-122.2207062
7152,Starbucks,cafe,49.0410938,-122.2201486
7154,CLiK Coffee,cafe,49.0369791,-122.2305025
7158,Basil Box,fast_food,49.2828897,-123.1230681
7159,Starbucks,cafe,49.2850423,-123.1205667
7164,Burger King,fast_food,49.2841391,-123.1142912
7174,Second Beach Concession,fast_food,49.2955764,-123.1507467
7184,Starbucks,cafe,49.277133,-123.1296758
7208,Thomas Haas Patisserie,cafe,49.3148745,-123.1005629
7213,Marble Slab Creamery,ice_cream,49.263404,-123.1162261
7216,Urban Tea Merchant,cafe,49.2853887,-123.1229586
7218,Ho Ho's Yummy Food,cafe,49.2820786,-123.1340707
7220,Sumac Cafe,cafe,49.282131,-123.1341558
7222,Melriches Coffee House,cafe,49.2822483,-123.1343416
7225,Guu Davie,pub,49.2822628,-123.1337681
7227,Mary's on Davie,cafe,49.2817505,-123.1335605
7228,Score,bar,49.2823322,-123.1345615
7229,Blenz Coffee,cafe,49.2819635,-123.1333845
7264,Food Court,food_court,49.3250536,-123.136371
7265,Starbucks,cafe,49.3256789,-123.1353529
7275,Burger King,fast_food,49.3207939,-123.0955757
7276,Tim Hortons,fast_food,49.0343991,-122.3366937
7281,Ice Queen,ice_cream,49.1839823,-123.1358666
7284,Sulmida Dessert Cafe,ice_cream,49.1721554,-123.1335514
7288,Dairy Queen,fast_food,49.2713348,-122.7556241
7304,Auguston Station CoffeeWorks,cafe,49.0828583,-122.2187961
7308,Mama Michelle's Kitchen,fast_food,49.0493438,-122.297561
7367,Poké Bar,fast_food,49.2627114,-123.09985
7369,Starbucks,cafe,49.2627235,-123.1001878
7370,The Dime,pub,49.2707953,-123.0697877
7381,Quiznos,fast_food,49.136502899999996,-123.0259053
7382,Fatburger,fast_food,49.0904611,-123.0788978
7392,Gene,cafe,49.2638682,-123.1006882
7395,Budgies Burritos,fast_food,49.2636427,-123.1005034
7400,Five Point,pub,49.2571036,-123.1008894
7401,Caffè Mira,cafe,49.2568815,-123.1009868
7406,The Ivanhoe,pub,49.2750615,-123.0996424
7409,Union Market,cafe,49.2773052,-123.0869116
7412,Fresh Slice,fast_food,49.1892937,-122.8021118
7413,Thai Express,fast_food,49.188908,-122.8024605
7424,Village Books & Coffee House,cafe,49.1257333,-123.1828199
7429,Wendy's,fast_food,49.2209188,-122.6623267
7430,Tim Hortons,fast_food,49.2209888,-122.6621765
7431,Sweet Art Bakery,cafe,49.3122306,-123.0785782
7432,Waves Coffee,cafe,49.3118329,-123.0789938
7436,Tim Hortons,cafe,49.1338527,-122.6674407
7442,Pho Goodness,fast_food,49.280931,-123.1323047
7445,Browns Socialhouse,pub,49.1327142,-122.3199168
7447,Pizza 24,fast_food,49.1333447,-122.322108
7597,Jugo Juice,cafe,49.2544897,-123.2350501
7628,London Pub,pub,49.278388,-123.099578
7642,Subway,fast_food,49.0461526,-122.3593584
7643,Wendy's,fast_food,49.1292582,-122.3204815
7648,Pho Royal,fast_food,49.2692484,-123.1459879
7651,Starbucks,cafe,49.2680641,-123.1567004
7667,MacFalafel,fast_food,49.268165,-123.1469026
7670,McDonald's,fast_food,49.2683578,-123.1595125
7673,WEEDS,cafe,49.2693988,-123.1459745
7674,Quiznos,fast_food,49.1309188,-122.3195503
7675,Taco Del Mar,fast_food,49.1309522,-122.3193021
7680,KFC,fast_food,49.0385355,-122.270425
7682,49th Parallel & Lucky's Doughnuts Cafe,cafe,49.2680344,-123.1548186
7685,Jam Café,cafe,49.2682808,-123.1540137
7688,Glory Juice,fast_food,49.2680301,-123.1545679
7691,Jitters Cafe,cafe,49.2679451,-123.1494499
7692,Doner Kebab,fast_food,49.267943,-123.1492741
7698,Rain or Shine,ice_cream,49.2679235,-123.1486541
7700,Sejuiced,fast_food,49.267943,-123.1493262
7705,Crêpe Café,cafe,49.2682195,-123.1508793
7751,Mariner Tasting Room,bar,49.2774219,-122.8097447
7771,Domino's Pizza,fast_food,49.3140173,-123.079082
7776,McDonald's,fast_food,49.0366022,-122.2921766
7779,Sprouted Oven by Silver Hills Bakery,cafe,49.0356029,-122.2910222
7786,Number e Food,cafe,49.2777096,-123.1309686
7792,Tim Hortons,cafe,49.1918172,-123.168934
7812,Iktsuarpok Coffee Stand,cafe,49.2812059,-123.104529
7815,Sweetery Cafe+Dessert,cafe,49.2680316,-123.1115966
7816,Mc Burney Coffee & Tea House,cafe,49.1040175,-122.6539858
7851,Wendy's Drive-Thru,fast_food,49.0338931,-122.2943913
7853,Rooster's Ice Cream Bar,ice_cream,49.2626043,-123.0823703
7854,The Pizza King,fast_food,49.2621894,-123.0741944
7861,Tim Hortons,cafe,49.0899262,-123.0447984
7875,Dylan's,cafe,49.2194146,-123.1182638
7884,,vending_machine,49.2638113,-123.1049227
7886,Chicago Subs,fast_food,49.1917282,-123.0840525
7887,Ding Tea,cafe,49.2683908,-123.043984
7949,Starbucks,cafe,49.1888177,-122.802152
7950,Qoola Frozen Yogurt Bar,fast_food,49.1890975,-122.8019467
7951,A&W,fast_food,49.1891942,-122.8019805
7952,Curry Way,fast_food,49.1892525,-122.8020476
7953,KFC,fast_food,49.1893656,-122.8022609
7954,Carl's Jr.,fast_food,49.1888105,-122.8042707
7955,Subway,fast_food,49.1889257,-122.8021446
7956,OPA! of Greece,fast_food,49.1888927,-122.8023671
7958,Tim Hortons,cafe,49.1887678,-122.8025894
7960,Edo,fast_food,49.1888911,-122.8022722
7961,Bourbon Street Grill,fast_food,49.1889161,-122.8025338
7962,Kung Pao Wok,fast_food,49.1893314,-122.802172
7964,VINA,fast_food,49.1893916,-122.8023522
7965,Dairy Queen/Orange Julius,fast_food,49.1893943,-122.8024804
7966,Easy Grill,fast_food,49.189357,-122.8025882
7967,New York Fries,fast_food,49.1889433,-122.8026274
7974,The Whip,bar,49.2655902,-123.1003893
8081,Ceili's Modern Irish Pub,pub,49.1703636,-123.1448324
8093,Quiznos,fast_food,49.0892837,-123.0800697
8094,Booster Juice,fast_food,49.0896812,-123.0804882
8100,Andrews on 8th,cafe,49.3150944,-123.066758
8101,Welcome Parlour Ice Cream,ice_cream,49.3151604,-123.0669093
8102,Win Win Chick-N,fast_food,49.1247081,-123.1825375
8116,Burger King,fast_food,49.2811705,-123.1204114
8117,Starbucks,cafe,49.274665,-123.122111
8118,Mission Springs Brewing Company,pub,49.1321719,-122.3416713
8120,Papa John's,fast_food,49.2332549,-123.0347948
8122,Gallery Cafe,cafe,49.2776617,-122.8577503
8127,Devil's Elbow,bar,49.2802664,-123.1097483
8128,Jam Cafe,cafe,49.2803078,-123.1096811
8135,Booster Juice,fast_food,49.0585166,-122.3794952
8139,Popbar,ice_cream,49.0584261,-122.3803524
8143,Starbucks,cafe,49.0587485,-122.3800043
8144,Subway,fast_food,49.0586766,-122.3804894
8145,Papa Greek,fast_food,49.0586952,-122.3804395
8155,Subway,fast_food,49.2044232,-122.90607
8185,Uncle Fatih's,fast_food,49.2781506,-122.9102568
8188,,vending_machine,49.2785036,-123.1226093
8189,,vending_machine,49.2781965,-123.122954
8191,,vending_machine,49.1979624,-122.6441735
8193,,vending_machine,49.2595697,-123.255728
8202,Le Petit Belge,cafe,49.2789851,-123.1164249
8207,Perfect Pizza,fast_food,49.1772748,-122.7895305
8209,The Black Frog,pub,49.2845626,-123.1084807
8210,Trees Organic Coffee,cafe,49.2845775,-123.1093205
8213,Bean Around The World,cafe,49.2825011,-123.1092466
8216,The Taphouse,pub,49.2464886,-122.8910088
8217,McDonald's,fast_food,49.2847649,-123.1210612
8218,Tim Hortons,cafe,49.2848332,-123.1209459
8221,Uncle Fatih's,fast_food,49.2624776,-123.0702461
8225,McDonald's,fast_food,49.2617463,-123.0696025
8226,Quiznos,fast_food,49.2616597,-123.0696079
8227,Fresh Slice,fast_food,49.2615906,-123.0696065
8228,Starbucks,cafe,49.2620273,-123.0700397
8229,JJ Bean,cafe,49.2649351,-123.0694975
8231,Park Drive,bar,49.2683984,-123.0698801
8232,Cafe Calabria,cafe,49.2689086,-123.0698532
8233,Starbucks,cafe,49.2688079,-123.069416
8234,Continental Coffee,cafe,49.2685474,-123.0694037
8235,Falconetti's,pub,49.2684563,-123.0694073
8237,Starbucks,cafe,49.2875394,-123.1200147
8241,Red Burrito,fast_food,49.2694887,-123.0694438
8243,Fire Pizza,fast_food,49.2673932,-123.0694555
8244,4 Brothers' Pizza,fast_food,49.267464,-123.0694548
8245,St Augustine's,pub,49.2637854,-123.0695196
8247,Papa John's,fast_food,49.335939,-123.0390148
8248,Dive In Dessert Cafe,cafe,49.2694342,-123.0694395
8255,Hoi An Cafe,cafe,49.2388325,-123.0650972
8269,Bar One,bar,49.056171,-122.3806171
8275,Subway,fast_food,49.2488211,-122.8624127
8282,,fast_food,49.2241741,-122.9417202
8290,Subway,fast_food,49.2271464,-122.8418011
8295,,pub,49.2037034,-123.1334192
8296,Oriole Cafe,cafe,49.204059,-123.1342853
8301,Pane From Heaven,cafe,49.270909,-123.147638
8303,Seymour's Pub,pub,49.3127252,-123.0272348
8304,Marpole Curling Club Cafe,cafe,49.2063346,-123.1235828
8305,Waves,cafe,49.2721862,-122.7899314
8319,Dairy Queen,fast_food,49.230899,-123.0907977
8344,Circus Play Cafe,cafe,49.2592978,-123.0704729
8356,12 Kings Pub,pub,49.2603011,-123.0966837
8358,Starbucks,cafe,49.2011009,-122.9128362
8360,Estea Cafe,cafe,49.2252259,-123.0038545
8361,Pizza Garden,fast_food,49.2252537,-123.0039474
8379,Café Crêpe Express,cafe,49.2836676,-123.1236177
8389,Subway,fast_food,49.2696735,-123.1459612
8390,Starbucks,cafe,49.2619003,-123.1383698
8396,Waves,cafe,49.2805086,-123.0999462
8397,Starbucks,cafe,49.2878625,-123.1239772
8426,Gram Cafe,cafe,49.2429006,-123.0608742
8574,Railway Cafe,cafe,49.3010722,-123.1336126
8575,Lumberman's Arch Cafe,cafe,49.3027539,-123.1312455
8587,The Hastings Warehouse,pub,49.2821875,-123.1090478
8588,Malone's,pub,49.2840215,-123.1141074
8603,Fatburger Express,fast_food,49.0385857,-122.2705368
8609,Electric Bicycle Brewing,bar,49.2672724,-123.1042375
8610,Tim Hortons,cafe,49.033597,-122.8014115
8615,Dageraad Tasting Room,bar,49.2561559,-122.9221406
8628,Subway,fast_food,49.2418492,-122.7614665
8629,Tim Hortons,cafe,49.2469482,-122.749874
8644,Euro Cafe,cafe,49.1955872,-123.1740688
8648,Hachibei 八兵衛,fast_food,49.2568861,-123.121518
8649,Grade 'A' Cafe,fast_food,49.277457,-123.1259686
8650,Mr. Greek,fast_food,49.2774975,-123.1259158
8651,Sidecar,pub,49.277605,-123.1257615
8654,Donair Dude,fast_food,49.2778308,-123.1254331
8659,Cabana,bar,49.2776684,-123.1256767
8666,TAKO,fast_food,49.278957,-123.1081511
8668,Odo Sushi,fast_food,49.2794353,-123.1069567
8676,Agora,cafe,49.260953,-123.2510588
8684,Subway,fast_food,49.1326073,-122.3396821
8686,Pizza 64,fast_food,49.1335522,-122.337772
8689,Earnest Ice Cream,ice_cream,49.2493503,-123.0898772
8691,Fatburger,fast_food,49.234167,-122.8626459
8702,Starbucks,cafe,49.2837737,-122.8279837
8704,Church's Chicken,fast_food,49.2824302,-122.8003918
8720,Cove Creek Gallery and Cappuccino Bar,cafe,49.3266532,-122.9509799
8723,Cafe Orso,cafe,49.3269052,-122.9514941
8728,Gelato Express,ice_cream,49.3266815,-122.9499512
8729,Cover Neighbourhood Cafe,cafe,49.3266818,-122.9496701
8730,Deep Cove Ice Cream Café,ice_cream,49.3266808,-122.9502983
8750,Anny's,cafe,49.2149439,-122.922782
8754,Uncle Fatihs Pizza,fast_food,49.2640478,-123.1142162
8755,Wendy's,fast_food,49.263801,-123.1145916
8762,The Attic,bar,49.1748746,-122.890693
8765,Donegal's Irish House,pub,49.1768204,-122.8878011
8780,Quiznos,fast_food,49.2313362,-122.8930883
8781,panago,fast_food,49.2313075,-122.893213
8798,Starbucks,cafe,49.2347245,-123.157554
8799,Boba Boy,cafe,49.2345067,-123.1580907
8802,Adonia,cafe,49.2346968,-123.1536668
8819,Cat and Fiddle,pub,49.2527999,-122.7672467
8821,Quiznos,fast_food,49.1909939,-122.9498358
8822,Hop & Vine,pub,49.2696427,-122.9464665
8825,Subway,fast_food,49.2798348,-122.9661141
8833,Triple O White Spot,fast_food,49.2792808,-122.9172945
8838,Renaissance,cafe,49.277825,-122.9143548
8839,Renaissance,cafe,49.2794033,-122.9156154
8843,Apollo Pizza + Pasta,fast_food,49.156596,-122.913408
8844,Delta Lion Pub,pub,49.1550298,-122.9135108
8846,Subway,fast_food,49.1557887,-122.9126704
8852,Tim Hortons,cafe,49.2627882,-123.1012573
8856,Fogg N' Suds,pub,49.1835444,-123.1046673
8860,Starbucks,cafe,49.2447764,-123.1537897
8865,Subway,fast_food,49.226217,-123.065504
8867,Blenz Coffee,cafe,49.2540672,-123.2351064
8883,Subway,fast_food,49.2625141,-123.1527767
8893,McDonald's,fast_food,49.3066775,-123.0365159
8904,Grounds For Coffee,cafe,49.2637878,-123.1861359
8907,Blenz Coffee,cafe,49.2633902,-123.115605
8911,Blenz,cafe,49.2634442,-123.1196602
8921,Lighthouse Fresh & Tasty,fast_food,49.1339983,-122.3272174
8925,Panago,fast_food,49.1338651,-122.3248304
8932,Buro,cafe,49.2807258,-123.1185785
8934,,bar,49.1962403,-123.1783082
8937,Glory Juice,cafe,49.2690461,-123.1029151
8944,,vending_machine,49.2799954,-122.9218654
8947,,vending_machine,49.2646877,-122.9816466
8961,Subway,fast_food,49.2182528,-122.6527159
8964,Starbucks,cafe,49.2658614,-123.2427948
8966,Tim Hortons,cafe,49.1757603,-123.1425081
8969,Nordstrom E-Bar,cafe,49.2822856,-123.1191044
8970,Caffe Express,cafe,49.2845541,-123.1181578
8976,Johnnie Fox's Irish Snug,pub,49.2789342,-123.1237243
8977,Blenz Coffee,cafe,49.2794404,-123.1230068
8985,Blenz Coffee,cafe,49.2757856,-123.1211099
8998,Starbucks,cafe,49.3059042,-123.037141
9023,Shamrock Alley,bar,49.2873462,-123.141531
9025,Pat's Pub,pub,49.281417,-123.0949933
9026,The Diamond,bar,49.2831604,-123.1040262
9027,Six Acres,pub,49.2833904,-123.1044226
9050,,vending_machine,49.1925101,-123.1713576
9068,Black Kettle Tasting Lounge,bar,49.3170584,-123.0926407
9069,Bridge Brewing Tasting Room,bar,49.3099735,-123.0339301
9070,Sailor Hägar's,pub,49.3135162,-123.0833432
9074,Beere Brewing Tasting Room,bar,49.308336,-123.0727453
9077,Chronic Tacos,fast_food,49.2860028,-123.1124564
9078,A&W,fast_food,49.2880327,-123.1236171
9094,,vending_machine,49.0893366,-122.2056528
9102,Subway,fast_food,49.2560819,-123.1153942
9106,Halfday Flower and Tea,cafe,49.2635247,-123.1239578
9114,The Liberty Distillery,bar,49.2704154,-123.1346411
9181,Waves Coffee House,cafe,49.2185816,-122.9517276
9183,Tim Hortons,cafe,49.219026,-122.9666739
9185,Subway,fast_food,49.2265992,-122.8930617
9195,Diplomat Bakery,cafe,49.1178684,-123.1576282
9196,Tim Hortons,cafe,49.0406965,-122.2203188
9199,Starbucks,cafe,49.197483,-123.177973
9200,Pizza Hut Express,fast_food,49.197546,-123.178164
9202,Hanami,fast_food,49.197646,-123.178346
9203,Famous Famiglia,fast_food,49.197773,-123.178357
9204,Subway,fast_food,49.197857,-123.178461
9205,A&W,fast_food,49.197921,-123.178503
9207,Euro Cafe,cafe,49.198452,-123.179789
9213,Tim Hortons,cafe,49.1971835,-123.1754826
9215,Vino Volo,bar,49.1973521,-123.175138
9216,Burger King,fast_food,49.1977105,-123.1745352
9227,Uncle Fatih’s Pizza,fast_food,49.1897057,-122.8478633
9230,Canadian 2 for 1 Pizza,fast_food,49.1853073,-122.8004145
9231,Snowy Village,ice_cream,49.1857233,-122.8001212
9232,Tasters Bakery Coffee Bar,cafe,49.1857234,-122.8000805
9234,Starbucks,cafe,49.2840399,-123.1235612
9243,Pi R Squared,fast_food,49.2664195,-123.249893
9244,Honour Roll,fast_food,49.2669332,-123.2501267
9252,Resurrection Distillery and Lounge,bar,49.2820577,-123.0709121
9253,Finfolk,pub,49.2820425,-123.0723691
9262,Subway,fast_food,49.214159,-122.9890244
9265,Prado Cafe,cafe,49.190781,-122.8483312
9272,Rain or Shine,ice_cream,49.2664945,-123.2468887
9273,J J Bean,cafe,49.2663694,-123.2468096
9274,Uncle Fatih's Pizza,fast_food,49.266267,-123.2473433
9290,A&W,fast_food,49.2012077,-122.9132677
9318,Chatime,cafe,49.1891857,-122.8463132
9323,Tim Hortons,cafe,49.1821446,-122.8439927
9324,A&W,fast_food,49.1822909,-122.8443605
9325,Freshslice Pizza,fast_food,49.1829337,-122.8443125
9326,Starbucks,cafe,49.1830591,-122.8446583
9327,Starbucks,cafe,49.1625226,-122.8888312
9333,Tim Hortons,cafe,49.2117388,-122.8624839
9334,Starbucks,cafe,49.1915327,-122.8908779
9339,Passion8 Dessert Cafe,cafe,49.2584514,-123.1147139
9340,Sharetea,cafe,49.2599354,-123.114726
9342,Tim Hortons,cafe,49.2658085,-123.1223088
9346,K Cafe,cafe,49.262972,-123.1200598
9347,Starbucks,cafe,49.2631541,-123.1194644
9351,B U N S + B O B A,cafe,49.2629664,-123.0983339
9353,Paper Crane Coffee,cafe,49.2626539,-123.0922063
9355,Buckets Ice Cream,ice_cream,49.2553503,-123.1010809
9358,Church's Chicken,fast_food,49.2541445,-123.1012783
9359,Sakura Cafe,cafe,49.264788,-123.1459071
9360,Carlos O`Bryan's Neighborhood Pub,pub,49.2653352,-123.1453811
9363,Pallet Coffee Roasters,cafe,49.2636034,-123.1508309
9367,Tim Hortons,cafe,49.2015761,-122.912837
9369,Browns Crafthouse,pub,49.2838402,-123.1138503
9405,Parallel 49 Tasting Room & Beer Store,bar,49.2837876,-123.0641858
9406,Parallel 49 Street Kitchen,pub,49.2837887,-123.0643214
9407,Gong Cha,cafe,49.231652,-123.0313892
9409,,pub,49.2032866,-122.8919373
9412,Subway,fast_food,49.1588797,-122.7817808
9419,McDonald's,fast_food,49.1182418,-122.8461917
9420,The Junction,bar,49.2807293,-123.1323456
9428,A&W,fast_food,49.0511989,-122.3235908
9441,Happy Lemon,cafe,49.1698659,-123.1367753
9457,Subway,fast_food,49.160697,-122.667293
9458,A&W,fast_food,49.1624742,-122.6564355
9459,Falafel King,fast_food,49.2801341,-123.118169
9460,Hubbub,fast_food,49.2794999,-123.1172314
9461,Curry Fusion,fast_food,49.2802404,-123.1183332
9462,Japadog,fast_food,49.2801999,-123.1182707
9463,Viet Sub,fast_food,49.2801622,-123.1182125
9464,Chopped Leaf,fast_food,49.2798631,-123.1177806
9469,Village Baker,cafe,49.3787617,-123.3381558
9471,The Ruddy Cafe,cafe,49.3793956,-123.3382893
9481,Steel & Oak Tasting Room,bar,49.2021481,-122.9271199
9482,The Met,bar,49.2044231,-122.9059535
9492,Dairy Queen,fast_food,49.1487386,-123.1358977
9493,Dex Burgerbar,fast_food,49.3099424,-123.0822109
9494,McDonald's,fast_food,49.2873965,-123.1143665
9495,Starbucks,cafe,49.1950338,-123.1772197
9496,Starbucks,cafe,49.284463099999996,-123.1134341
9497,Subway,fast_food,49.2890568,-123.1146229
9498,Tim Hortons,cafe,49.2850471,-123.1120652
9501,,bar,49.1950633,-123.179939
9508,,fast_food,49.3007699,-123.1313555
9511,,vending_machine,49.0244811,-122.3823639
9512,,vending_machine,49.024356,-122.3824524
9513,,vending_machine,49.0244455,-122.382392
9514,,vending_machine,49.0243393,-122.3824667
9515,,vending_machine,49.0244645,-122.382377
9516,,vending_machine,49.0243218,-122.3824812
9517,halal arabic food stand,fast_food,49.2842402,-123.1175601
9518,Mr Shawarma,fast_food,49.2831011,-123.1171034
9519,Mr Shawarma,fast_food,49.2852994,-123.1201643
9537,JJ Bean,cafe,49.2874022,-123.1169095
